review_id,employee_id,rating,manager_name,feedback,Review_Date
PRF001823,EMP00305,1,"Falguni Halder","Below Average",2023-12-16
PRF001824,EMP00221,2,"Niharika Nagi","Meets Expectations",2025-03-31
PRF001825,EMP00232,3,"Ekansh Samra","Needs Improvement",2026-05-31
PRF001826,EMP00477,1,"Omaja Kashyap","Below Average",2025-03-13
PRF001827,EMP00944,1,"Vincent Loyal",Outstanding,2023-07-09
PRF001828,EMP00905,4,"Charan Sen","Excellent Performer",2024-03-04
PRF001829,EMP01201,3,"Dhruv Wagle","Needs Improvement",2026-07-23
PRF001830,EMP00310,5,"Damini Mohanty","Needs Improvement",2025-03-30
PRF001831,EMP00524,5,"Osha Sachdev","Needs Improvement",2024-03-28
PRF001832,EMP00132,2,"Chavvi Devan","Meets Expectations",2023-09-24
PRF001833,EMP00282,2,"Kiaan Sani","Meets Expectations",2024-06-02
PRF001834,EMP00141,3,"Avni Chatterjee","Needs Improvement",2025-07-29
PRF001835,EMP00996,2,"Indira Balakrishnan","Exceeds Expectations",2025-09-07
PRF001836,EMP00689,1,"Falguni Halder","Below Average",2024-12-07
PRF001837,EMP00248,1,"Nikita Dua","Below Average",2025-03-13
PRF001838,EMP00497,1,"Ojasvi Dasgupta","Below Average",2023-10-24
PRF001839,EMP00569,1,"Farhan Sharaf","Below Average",2024-06-28
PRF001840,EMP00368,1,"Udant Bala","Below Average",2024-01-27
PRF001841,EMP00625,5,NULL,"Excellent Performer",2025-11-07
PRF001842,EMP00960,2,"Avni Chatterjee","Meets Expectations",2026-02-27
PRF001843,EMP00056,2,"Vincent Loyal","Meets Expectations",2025-03-04
PRF001844,EMP00092,3,"Damini Mohanty","Needs Improvement",2026-05-21
PRF001845,EMP00485,1,"Kiaan Sani","Needs Improvement",2023-08-29
PRF001846,EMP00528,3,"Dhruv Wagle","Excellent Performer",2024-12-06
PRF001847,EMP00973,5,"Upma Pant",Outstanding,2024-06-29
PRF001848,EMP00149,3,"Nikita Dua","Excellent Performer",2025-12-31
PRF001849,EMP00351,5,"Faqid Prabhu","Needs Improvement",2024-01-08
PRF001850,EMP00120,2,"Gautam Sinha","Meets Expectations",2023-10-25
PRF001851,EMP00477,2,"Charan Sen","Meets Expectations",2026-07-24
PRF001852,EMP00656,5,"Osha Sachdev","Needs Improvement",2024-01-02
PRF001853,EMP00855,1,"Nikita Dua","Below Average",2026-01-30
PRF001854,EMP00782,2,NULL,"Exceeds Expectations",2024-04-30
PRF001855,EMP00784,4,"Gautam Sinha",Outstanding,2025-03-08
PRF001856,EMP00757,1,"Omaja Kashyap","Below Average",2026-05-14
PRF001857,EMP00199,4,"Tanay Shetty","Excellent Performer",2026-04-03
PRF001858,EMP00798,2,"Chanakya Dada",Outstanding,2025-09-09
PRF001859,EMP00306,4,"Veda Sahota","Excellent Performer",2026-06-30
PRF001860,EMP01150,1,"Niharika Nagi","Below Average",2025-07-04
PRF001861,EMP01126,2,"Ekansh Samra","Meets Expectations",2024-06-15
PRF001862,EMP00325,2,"Jagvi Parmar","Needs Improvement",2024-02-13
PRF001863,EMP01222,1,"Avni Chatterjee","Below Average",2026-05-23
PRF001864,EMP00746,3,"Vincent Loyal","Excellent Performer",2025-10-12
PRF001865,EMP00691,1,"Indira Balakrishnan","Below Average",2026-04-24
PRF001866,EMP00152,3,"Upma Pant","Needs Improvement",2024-06-25
PRF001867,EMP00612,2,"Anthony Kanda","Meets Expectations",2026-03-20
PRF001868,EMP00543,2,"Faqid Prabhu","Exceeds Expectations",2023-08-17
PRF001869,EMP00467,1,"Vincent Loyal","Below Average",2023-09-09
PRF001870,EMP01087,2,"Neelima Bhasin","Needs Improvement",2024-09-14
PRF001871,EMP01070,3,"Gautam Sinha",Outstanding,2024-03-19
PRF001872,EMP01046,2,"Ojasvi Dasgupta","Excellent Performer",2023-12-09
PRF001873,EMP00382,5,"Xavier Gole","Excellent Performer",2026-01-24
PRF001874,EMP00005,1,"Upma Pant","Below Average",2024-01-25
PRF001875,EMP00684,3,"Theodore Sha","Needs Improvement",2024-06-22
PRF001876,EMP01096,3,"Kavya Kadakia","Needs Improvement",2024-08-05
PRF001877,EMP00425,5,"Jagvi Parmar","Excellent Performer",2024-11-04
PRF001878,EMP00952,3,"Farhan Sharaf","Needs Improvement",2023-09-23
PRF001879,EMP00218,2,"Falguni Halder","Meets Expectations",2025-10-16
PRF001880,EMP00357,1,"Shivani Varughese","Below Average",2024-07-28
PRF001881,EMP01165,4,"Xavier Gole","Excellent Performer",2026-03-23
PRF001882,EMP00538,3,"Upma Pant",Outstanding,2024-09-09
PRF001883,EMP00967,5,"Ekansh Samra","Excellent Performer",2023-10-31
PRF001884,EMP00223,3,"Kiaan Sani","Excellent Performer",2026-07-28
PRF001885,EMP00361,2,"Neelima Bhasin","Exceeds Expectations",2026-07-16
PRF001886,EMP00201,2,"Jagvi Parmar","Exceeds Expectations",2025-07-02
PRF001887,EMP00061,3,"Charan Sen","Needs Improvement",2025-12-13
PRF001888,EMP00168,4,"Damini Mohanty","Excellent Performer",2024-10-18
PRF001889,EMP00282,1,"Osha Sachdev","Needs Improvement",2023-10-17
PRF001890,EMP01217,2,"Dhruv Wagle","Exceeds Expectations",2023-11-30
PRF001891,EMP01073,3,"Azaan Grewal","Needs Improvement",2026-03-03
PRF001892,EMP00582,1,"Arjun Prasad","Below Average",2025-01-11
PRF001893,EMP00232,5,"Chavvi Devan","Excellent Performer",2024-10-08
PRF001894,EMP00793,5,"Ojasvi Dasgupta","Needs Improvement",2025-07-25
PRF001895,EMP00026,2,"Dipta Bhatti","Needs Improvement",2026-07-01
PRF001896,EMP00788,3,"Anthony Kanda",Outstanding,2024-09-25
PRF001897,EMP01141,2,"Niharika Nagi","Exceeds Expectations",2025-09-08
PRF001898,EMP00045,1,"Niharika Nagi",Outstanding,2023-12-08
PRF001899,EMP00035,3,"Dhriti Nagar","Needs Improvement",2025-09-25
PRF001900,EMP01076,2,"Kiaan Sani","Excellent Performer",2025-04-23
PRF001901,EMP00957,2,"Dhruv Wagle",Outstanding,2025-12-23
PRF001902,EMP00819,3,"Ojasvi Dasgupta",Outstanding,2025-08-15
PRF001903,EMP00766,2,"Damini Mohanty","Exceeds Expectations",2024-07-30
PRF001904,EMP00158,1,"Veda Sahota","Below Average",2026-06-12
PRF001905,EMP00044,1,"Azaan Grewal","Below Average",2024-08-11
PRF001906,EMP00958,4,"Tanay Shetty",Outstanding,2024-01-23
PRF001907,EMP00538,5,"Ekansh Samra",Outstanding,2024-11-15
PRF001908,EMP01202,2,"Kavya Kadakia","Meets Expectations",2023-08-06
PRF001909,EMP00572,3,"Damini Mohanty","Excellent Performer",2026-06-14
PRF001910,EMP01002,2,"Omaja Kashyap",Outstanding,2025-05-16
PRF001911,EMP00884,2,"Upma Pant","Meets Expectations",2025-10-10
PRF001912,EMP00650,1,"Ranveer Sood","Below Average",2026-02-09
PRF001913,EMP00933,3,NULL,"Excellent Performer",2026-07-13
PRF001914,EMP00857,2,"Vincent Loyal","Excellent Performer",2023-09-17
PRF001915,EMP00932,5,"Jagvi Parmar","Needs Improvement",2026-04-05
PRF001916,EMP01097,3,"Chanakya Dada","Excellent Performer",2024-03-14
PRF001917,EMP00845,2,"Charles Bera",Outstanding,2023-12-04
PRF001918,EMP00824,1,"Dipta Bhatti","Below Average",2026-04-19
PRF001919,EMP00805,2,"Damini Mohanty","Meets Expectations",2023-11-30
PRF001920,EMP00488,2,"Tanay Shetty","Meets Expectations",2026-05-17
PRF001921,EMP00761,5,"Jagvi Parmar","Excellent Performer",2024-05-19
PRF001922,EMP00671,2,"Pavani Magar","Meets Expectations",2025-07-11
PRF001923,EMP00622,2,"Theodore Sha","Meets Expectations",2023-09-22
PRF001924,EMP01206,2,"Dipta Bhatti","Meets Expectations",2024-02-06
PRF001925,EMP00122,1,"Jagvi Parmar","Below Average",2024-05-04
PRF001926,EMP00581,3,NULL,"Needs Improvement",2025-03-27
PRF001927,EMP01053,1,"Charan Sen","Excellent Performer",2025-05-31
PRF001928,EMP00862,2,"Dhriti Nagar","Meets Expectations",2026-07-19
PRF001929,EMP00504,1,"Shivani Varughese","Excellent Performer",2026-03-29
PRF001930,EMP00033,2,"Avni Chatterjee","Exceeds Expectations",2025-08-22
PRF001931,EMP00686,1,"Nikita Dua","Below Average",2025-02-01
PRF001932,EMP01208,3,"Dipta Bhatti",Outstanding,2024-01-10
PRF001933,EMP00062,4,NULL,"Needs Improvement",2023-12-05
PRF001934,EMP00896,4,"Veda Sahota",Outstanding,2025-10-20
PRF001935,EMP00682,2,"Charan Sen","Exceeds Expectations",2023-12-18
PRF001936,EMP00077,2,"Jagvi Parmar","Meets Expectations",2026-06-02
PRF001937,EMP00237,4,"Vincent Loyal","Excellent Performer",2025-02-26
PRF001938,EMP01005,1,"Vasudha Borde","Needs Improvement",2025-12-27
PRF001939,EMP01164,1,"Udant Bala","Below Average",2026-07-12
PRF001940,EMP00316,1,"Nikita Dua","Below Average",2024-10-13
PRF001941,EMP00307,4,"Xavier Gole","Excellent Performer",2024-03-30
PRF001942,EMP00940,2,"Charan Sen","Excellent Performer",2024-04-15
PRF001943,EMP00365,1,"Theodore Sha",Outstanding,2024-04-28
PRF001944,EMP00225,3,"Anthony Kanda","Excellent Performer",2025-01-19
PRF001945,EMP01172,2,"Nikita Dua","Exceeds Expectations",2024-04-14
PRF001946,EMP01150,1,"Udant Bala","Below Average",2026-05-23
PRF001947,EMP00960,1,"Upma Pant","Below Average",2026-06-30
PRF001948,EMP00328,2,"Tanay Shetty","Meets Expectations",2024-08-28
PRF001949,EMP00180,5,"Dipta Bhatti","Needs Improvement",2026-06-13
PRF001950,EMP00869,1,"Upma Pant","Needs Improvement",2024-05-20
PRF001951,EMP00446,5,"Vincent Loyal","Needs Improvement",2026-05-14
PRF001952,EMP00101,2,"Jagvi Parmar","Meets Expectations",2026-02-03
PRF001953,EMP00658,2,"Ranveer Sood","Meets Expectations",2024-04-12
PRF001954,EMP00048,1,NULL,"Below Average",2025-01-07
PRF001955,EMP01108,2,NULL,"Meets Expectations",2026-04-13
PRF001956,EMP00435,2,"Harinakshi Varughese","Exceeds Expectations",2025-12-11
PRF001957,EMP01068,2,"Indira Balakrishnan","Exceeds Expectations",2025-02-18
PRF001958,EMP00409,1,"Saumya Srinivas","Below Average",2026-02-01
PRF001959,EMP00834,1,"Osha Sachdev","Needs Improvement",2024-05-03
PRF001960,EMP00824,2,"Faqid Prabhu","Meets Expectations",2026-07-19
PRF001961,EMP00625,5,"Saumya Srinivas",Outstanding,2025-11-26
PRF001962,EMP00142,3,"Arjun Prasad","Needs Improvement",2024-02-13
PRF001963,EMP00680,1,"Avni Chatterjee","Needs Improvement",2024-11-23
PRF001964,EMP00503,2,"Harinakshi Varughese","Meets Expectations",2025-08-04
PRF001965,EMP00637,1,"Arjun Prasad","Needs Improvement",2024-09-11
PRF001966,EMP00766,5,"Dipta Bhatti",Outstanding,2025-03-27
PRF001967,EMP00872,3,"Avni Chatterjee","Needs Improvement",2026-07-15
PRF001968,EMP00599,1,"Jagvi Parmar","Excellent Performer",2024-08-03
PRF001969,EMP00167,5,"Shivani Varughese",Outstanding,2025-04-10
PRF001970,EMP00953,4,"Farhan Sharaf","Needs Improvement",2024-04-29
PRF001971,EMP01159,4,"Harinakshi Varughese","Needs Improvement",2025-08-28
PRF001972,EMP00178,4,"Arjun Prasad","Needs Improvement",2024-08-03
PRF001973,EMP00750,2,"Niharika Nagi","Meets Expectations",2025-08-06
PRF001974,EMP01173,1,"Vincent Loyal",Outstanding,2024-08-23
PRF001975,EMP00548,4,"Arjun Prasad","Excellent Performer",2025-10-03
PRF001976,EMP00146,2,"Dhruv Wagle","Excellent Performer",2024-01-27
PRF001977,EMP00802,2,"Niharika Nagi","Excellent Performer",2023-12-11
PRF001978,EMP01045,4,"Indira Balakrishnan",Outstanding,2026-01-07
PRF001979,EMP00800,3,"Indira Balakrishnan","Needs Improvement",2026-07-20
PRF001980,EMP01206,2,"Omaja Kashyap","Meets Expectations",2025-03-04
PRF001981,EMP00734,5,"Theodore Sha",Outstanding,2023-11-07
PRF001982,EMP00684,2,"Charles Bera","Meets Expectations",2025-10-13
PRF001983,EMP00583,5,"Dhruv Wagle","Needs Improvement",2023-09-13
PRF001984,EMP00135,1,"Dhriti Nagar","Needs Improvement",2024-06-24
PRF001985,EMP01213,3,"Pavani Magar",Outstanding,2026-02-13
PRF001986,EMP00855,2,"Dhruv Wagle","Exceeds Expectations",2025-01-25
PRF001987,EMP00392,1,"Nikita Dua","Below Average",2023-09-24
PRF001988,EMP00461,5,"Tanay Shetty","Needs Improvement",2024-01-11
PRF001989,EMP00294,5,"Ojasvi Dasgupta","Excellent Performer",2026-06-30
PRF001990,EMP00728,2,"Xavier Gole","Meets Expectations",2024-09-30
PRF001991,EMP01003,3,"Veda Sahota","Needs Improvement",2024-08-29
PRF001992,EMP00262,5,"Vincent Loyal","Needs Improvement",2025-08-26
PRF001993,EMP00306,2,"Vincent Loyal","Exceeds Expectations",2025-11-09
PRF001994,EMP01172,1,NULL,Outstanding,2025-08-10
PRF001995,EMP00048,2,"Pavani Magar","Meets Expectations",2026-07-25
PRF001996,EMP00646,2,"Pavani Magar","Exceeds Expectations",2024-07-12
PRF001997,EMP01075,5,"Tanay Shetty",Outstanding,2024-08-27
PRF001998,EMP00927,2,"Azaan Grewal","Meets Expectations",2025-04-03
PRF001999,EMP00367,4,"Charles Bera",Outstanding,2026-02-04
PRF002000,EMP00338,3,"Charles Bera","Needs Improvement",2025-12-15
PRF002001,EMP00876,1,"Shivani Varughese","Below Average",2025-03-05
PRF002002,EMP00071,2,"Charan Sen","Meets Expectations",2025-07-24
PRF002003,EMP00820,3,"Udant Bala",Outstanding,2025-10-06
PRF002004,EMP00174,2,"Udant Bala","Meets Expectations",2024-08-17
PRF002005,EMP01040,3,"Chanakya Dada","Excellent Performer",2023-09-17
PRF002006,EMP00749,2,"Avni Chatterjee","Exceeds Expectations",2026-05-22
PRF002007,EMP01189,2,"Upma Pant","Meets Expectations",2025-09-15
PRF002008,EMP01178,2,NULL,"Meets Expectations",2026-04-23
PRF002009,EMP01143,1,NULL,"Below Average",2025-07-02
PRF002010,EMP01220,1,"Dipta Bhatti","Needs Improvement",2023-09-19
PRF002011,EMP00886,3,"Indira Balakrishnan","Excellent Performer",2024-08-08
PRF002012,EMP01038,2,"Omaja Kashyap","Meets Expectations",2026-06-23
PRF002013,EMP00402,2,"Dipta Bhatti","Meets Expectations",2025-03-04
PRF002014,EMP00522,1,"Dhruv Wagle","Below Average",2025-11-14
PRF002015,EMP00835,1,"Omaja Kashyap","Below Average",2025-02-16
PRF002016,EMP00240,2,"Neelima Bhasin","Exceeds Expectations",2024-09-14
PRF002017,EMP00814,2,"Dhruv Wagle","Exceeds Expectations",2026-02-20
PRF002018,EMP00876,2,"Dhruv Wagle","Exceeds Expectations",2025-01-29
PRF002019,EMP01213,5,"Shivani Varughese","Excellent Performer",2023-09-21
PRF002020,EMP01126,1,"Kavya Kadakia","Below Average",2025-05-14
PRF002021,EMP00957,3,"Charles Bera","Excellent Performer",2023-10-25
PRF002022,EMP01225,2,"Arjun Prasad",Outstanding,2024-08-24
PRF002023,EMP00392,2,"Jagvi Parmar","Exceeds Expectations",2025-08-27
PRF002024,EMP00622,2,"Upma Pant","Meets Expectations",2025-07-24
PRF002025,EMP00311,5,"Dipta Bhatti",Outstanding,2026-11-01
PRF002026,EMP00222,4,"Vincent Loyal",Outstanding,2024-01-18
PRF002027,EMP01032,2,"Veda Sahota","Exceeds Expectations",2026-07-30
PRF002028,EMP00479,3,"Omaja Kashyap",Outstanding,2024-12-03
PRF002029,EMP00353,4,"Tanay Shetty","Needs Improvement",2026-06-01
PRF002030,EMP00934,2,"Jagvi Parmar","Exceeds Expectations",2023-11-03
PRF002031,EMP00680,1,"Dipta Bhatti","Below Average",2025-12-28
PRF002032,EMP00072,2,"Saumya Srinivas","Meets Expectations",2025-02-19
PRF002033,EMP01019,3,"Neelima Bhasin","Excellent Performer",2025-11-14
PRF002034,EMP00749,1,"Ekansh Samra","Excellent Performer",2026-06-16
PRF002035,EMP00698,4,"Tanay Shetty",Outstanding,2025-08-03
PRF002036,EMP01087,5,"Vasudha Borde","Excellent Performer",2024-10-09
PRF002037,EMP01212,1,"Ekansh Samra",Outstanding,2025-05-18
PRF002038,EMP00383,2,"Nikita Dua","Exceeds Expectations",2024-07-25
PRF002039,EMP00965,2,"Niharika Nagi",Outstanding,2025-03-15
PRF002040,EMP00690,2,"Gautam Sinha","Excellent Performer",2024-07-03
PRF002041,EMP00288,3,"Osha Sachdev",Outstanding,2025-11-12
PRF002042,EMP00832,5,"Saumya Srinivas","Excellent Performer",2024-01-27
PRF002043,EMP00696,4,NULL,"Needs Improvement",2025-01-10
PRF002044,EMP01212,2,NULL,"Exceeds Expectations",2025-12-10
PRF002045,EMP00735,0,"Farhan Sharaf","Needs Improvement",2024-06-16
PRF002046,EMP01125,3,"Ranveer Sood","Excellent Performer",2025-08-24
PRF002047,EMP00774,1,"Charles Bera","Below Average",2026-03-25
PRF002048,EMP00260,1,"Falguni Halder","Below Average",2024-02-09
PRF002049,EMP00573,3,"Harinakshi Varughese","Excellent Performer",2025-08-15
PRF002050,EMP00409,4,"Jagvi Parmar","Excellent Performer",2023-12-02
PRF002051,EMP01207,1,"Gautam Sinha",Outstanding,2025-02-06
PRF002052,EMP00236,2,"Indira Balakrishnan","Exceeds Expectations",2024-07-04
PRF002053,EMP00407,1,"Kavya Kadakia","Below Average",2024-09-25
PRF002054,EMP01177,3,"Dhruv Wagle","Needs Improvement",2024-03-29
PRF002055,EMP01130,5,"Faqid Prabhu","Needs Improvement",2024-02-15
PRF002056,EMP00255,2,"Ranveer Sood","Meets Expectations",2023-11-13
PRF002057,EMP00605,4,"Vincent Loyal","Excellent Performer",2025-01-17
PRF002058,EMP00490,2,"Ekansh Samra","Meets Expectations",2025-09-15
PRF002059,EMP00013,1,"Chavvi Devan",Outstanding,2024-11-29
PRF002060,EMP00099,3,"Veda Sahota","Needs Improvement",2025-01-19
PRF002061,EMP01109,1,NULL,"Below Average",2025-06-15
PRF002062,EMP00232,2,"Shivani Varughese","Meets Expectations",2024-03-13
PRF002063,EMP01139,1,"Tanay Shetty","Below Average",2025-10-02
PRF002064,EMP00210,2,"Azaan Grewal","Meets Expectations",2025-10-26
PRF002065,EMP01086,1,NULL,"Below Average",2026-07-14
PRF002066,EMP01020,1,"Dhriti Nagar","Below Average",2025-07-22
PRF002067,EMP01175,5,"Faqid Prabhu","Excellent Performer",2024-08-18
PRF002068,EMP00370,5,"Ranveer Sood","Needs Improvement",2023-09-10
PRF002069,EMP00550,1,"Pavani Magar",Outstanding,2026-03-23
PRF002070,EMP00588,3,"Udant Bala","Needs Improvement",2024-08-06
PRF002071,EMP00249,5,"Avni Chatterjee",Outstanding,2024-11-14
PRF002072,EMP00348,1,"Indira Balakrishnan",Outstanding,2024-05-18
PRF002073,EMP01008,3,"Azaan Grewal","Needs Improvement",2026-05-05
PRF002074,EMP00121,2,"Jagvi Parmar","Exceeds Expectations",2025-04-23
PRF002075,EMP00264,5,"Avni Chatterjee","Excellent Performer",2023-08-08
PRF002076,EMP00368,2,"Pavani Magar","Meets Expectations",2023-08-23
PRF002077,EMP00917,1,"Vincent Loyal","Below Average",2025-01-10
PRF002078,EMP01153,2,"Saumya Srinivas","Meets Expectations",2025-01-15
PRF002079,EMP00511,2,"Arjun Prasad",Outstanding,2025-08-11
PRF002080,EMP00668,3,"Ekansh Samra","Excellent Performer",2024-02-18
PRF002081,EMP01105,3,"Veda Sahota","Needs Improvement",2025-07-05
PRF002082,EMP00878,2,"Azaan Grewal","Meets Expectations",2026-02-01
PRF002083,EMP00723,2,"Osha Sachdev","Exceeds Expectations",2024-09-05
PRF002084,EMP00013,1,"Saumya Srinivas","Below Average",2025-12-24
PRF002085,EMP00405,2,"Omaja Kashyap","Meets Expectations",2025-11-11
PRF002086,EMP00468,4,"Charles Bera",Outstanding,2026-05-10
PRF002087,EMP01035,5,"Upma Pant","Excellent Performer",2026-04-03
PRF002088,EMP00498,2,"Vasudha Borde","Exceeds Expectations",2025-07-28
PRF002089,EMP00429,5,"Falguni Halder",Outstanding,2025-07-12
PRF002090,EMP01208,3,"Jagvi Parmar","Needs Improvement",2024-03-05
PRF002091,EMP00393,2,"Kavya Kadakia","Exceeds Expectations",2026-05-07
PRF002092,EMP01073,4,"Neelima Bhasin","Needs Improvement",2025-09-09
PRF002093,EMP00935,2,"Pavani Magar",Outstanding,2025-06-04
PRF002094,EMP00403,1,"Chavvi Devan","Below Average",2025-02-01
PRF002095,EMP00044,2,"Ekansh Samra","Meets Expectations",2025-07-28
PRF002096,EMP00371,3,"Veda Sahota","Needs Improvement",2023-08-27
PRF002097,EMP00784,5,"Charles Bera",Outstanding,2024-03-02
PRF002098,EMP00607,1,"Shivani Varughese","Below Average",2024-05-01
PRF002099,EMP00499,3,NULL,"Needs Improvement",2025-11-12
PRF002100,EMP00492,4,"Ekansh Samra","Excellent Performer",2026-04-15
PRF002101,EMP00825,2,"Omaja Kashyap","Meets Expectations",2025-06-16
PRF002102,EMP01219,3,"Vincent Loyal","Needs Improvement",2024-02-22
PRF002103,EMP00764,2,"Kiaan Sani","Exceeds Expectations",2023-10-05
PRF002104,EMP00032,1,"Harinakshi Varughese","Needs Improvement",2025-08-07
PRF002105,EMP00471,2,"Ojasvi Dasgupta","Needs Improvement",2023-10-16
PRF002106,EMP00715,2,"Udant Bala","Meets Expectations",2025-05-12
PRF002107,EMP00715,1,"Anthony Kanda","Below Average",2025-03-07
PRF002108,EMP01051,4,"Chanakya Dada","Needs Improvement",2025-02-24
PRF002109,EMP00863,2,"Shivani Varughese","Meets Expectations",2025-07-18
PRF002110,EMP01090,2,"Gautam Sinha","Needs Improvement",2025-02-01
PRF002111,EMP00081,4,"Anthony Kanda",Outstanding,2024-12-25
PRF002112,EMP00271,5,"Xavier Gole",Outstanding,2024-05-20
PRF002113,EMP00056,2,"Tanay Shetty","Meets Expectations",2025-01-28
PRF002114,EMP00591,2,"Ranveer Sood","Meets Expectations",2025-10-19
PRF002115,EMP00840,1,"Gautam Sinha","Below Average",2024-09-16
PRF002116,EMP01119,5,"Veda Sahota",Outstanding,2026-05-12
PRF002117,EMP00449,1,NULL,Outstanding,2024-03-10
PRF002118,EMP00097,1,NULL,"Needs Improvement",2023-08-14
PRF002119,EMP00806,1,"Anthony Kanda","Needs Improvement",2023-10-12
PRF002120,EMP00125,2,"Anthony Kanda","Exceeds Expectations",2024-04-09
PRF002121,EMP00432,1,"Charan Sen","Needs Improvement",2025-10-20
PRF002122,EMP00165,4,"Neelima Bhasin","Excellent Performer",2026-01-12
PRF002123,EMP00108,1,"Kiaan Sani","Below Average",2023-11-17
PRF002124,EMP00472,5,"Niharika Nagi","Needs Improvement",2025-06-13
PRF002125,EMP00356,1,"Chanakya Dada",Outstanding,2023-09-22
PRF002126,EMP00342,3,"Charles Bera","Needs Improvement",2026-02-28
PRF002127,EMP00810,1,NULL,"Below Average",2025-09-13
PRF002128,EMP01142,1,"Neelima Bhasin","Below Average",2025-02-28
PRF002129,EMP00033,4,"Ekansh Samra","Needs Improvement",2024-12-09
PRF002130,EMP00374,1,"Dhriti Nagar","Below Average",2026-04-04
PRF002131,EMP00062,4,"Shivani Varughese",Outstanding,2025-11-27
PRF002132,EMP00499,4,"Vasudha Borde","Excellent Performer",2025-07-07
PRF002133,EMP00192,2,"Ojasvi Dasgupta","Needs Improvement",2025-07-09
PRF002134,EMP00979,5,"Chanakya Dada","Excellent Performer",2025-09-07
PRF002135,EMP00380,2,"Kavya Kadakia","Needs Improvement",2025-06-24
PRF002136,EMP00893,2,"Kavya Kadakia",Outstanding,2026-04-08
PRF002137,EMP00659,2,"Theodore Sha","Exceeds Expectations",2025-08-02
PRF002138,EMP00129,2,"Tanay Shetty","Meets Expectations",2025-04-17
PRF002139,EMP00091,2,"Tanay Shetty","Exceeds Expectations",2025-09-08
PRF002140,EMP00816,3,"Charles Bera","Needs Improvement",2025-09-23
PRF002141,EMP00079,1,"Tanay Shetty","Excellent Performer",2024-06-18
PRF002142,EMP00900,5,"Upma Pant",Outstanding,2023-11-15
PRF002143,EMP00944,2,"Gautam Sinha","Needs Improvement",2026-05-07
PRF002144,EMP01222,4,"Upma Pant",Outstanding,2024-01-03
PRF002145,EMP00464,3,"Charan Sen","Needs Improvement",2024-02-11
PRF002146,EMP00716,2,"Indira Balakrishnan","Exceeds Expectations",2023-12-18
PRF002147,EMP00356,5,"Dhruv Wagle",Outstanding,2026-08-01
PRF002148,EMP00771,1,"Veda Sahota","Below Average",2025-04-29
PRF002149,EMP00247,2,"Theodore Sha","Exceeds Expectations",2026-05-29
PRF002150,EMP00550,2,"Chanakya Dada",Outstanding,2026-03-11
PRF002151,EMP00880,3,"Ekansh Samra","Needs Improvement",2024-02-21
PRF002152,EMP00559,3,"Harinakshi Varughese","Needs Improvement",2024-08-27
PRF002153,EMP00547,1,"Azaan Grewal","Below Average",2025-10-19
PRF002154,EMP00370,1,"Faqid Prabhu","Below Average",2025-09-02
PRF002155,EMP00075,1,"Pavani Magar","Below Average",2024-07-16
PRF002156,EMP00080,2,"Charles Bera","Meets Expectations",2026-06-01
PRF002157,EMP00840,4,"Ranveer Sood","Needs Improvement",2025-08-01
PRF002158,EMP00544,1,"Avni Chatterjee","Below Average",2026-04-05
PRF002159,EMP00932,4,"Nikita Dua","Needs Improvement",2025-08-20
PRF002160,EMP00090,2,"Avni Chatterjee","Exceeds Expectations",2025-08-20
PRF002161,EMP00734,3,"Neelima Bhasin","Needs Improvement",2026-07-23
PRF002162,EMP00376,2,"Upma Pant","Exceeds Expectations",2023-11-27
PRF002163,EMP00877,1,"Avni Chatterjee","Below Average",2023-03-10
PRF002164,EMP00944,3,"Veda Sahota","Needs Improvement",2025-10-24
PRF002165,EMP00911,2,"Falguni Halder","Meets Expectations",2025-11-09
PRF002166,EMP00947,1,"Gautam Sinha","Below Average",2026-04-28
PRF002167,EMP00548,2,"Chanakya Dada","Exceeds Expectations",2025-03-14
PRF002168,EMP00331,2,"Dhriti Nagar","Excellent Performer",2023-10-08
PRF002169,EMP00292,2,"Tanay Shetty","Meets Expectations",2024-07-22
PRF002170,EMP00894,3,"Farhan Sharaf","Needs Improvement",2025-10-25
PRF002171,EMP00562,2,"Farhan Sharaf","Needs Improvement",2023-12-29
PRF002172,EMP01086,3,"Theodore Sha","Needs Improvement",2023-11-20
PRF002173,EMP00907,2,"Ranveer Sood","Meets Expectations",2026-07-27
PRF002174,EMP01092,2,"Dhriti Nagar","Excellent Performer",2026-02-09
PRF002175,EMP00792,1,NULL,Outstanding,2024-08-06
PRF002176,EMP00357,3,"Farhan Sharaf","Excellent Performer",2023-08-18
PRF002177,EMP00472,2,"Dhriti Nagar","Exceeds Expectations",2024-01-08
PRF002178,EMP00316,2,"Vincent Loyal","Excellent Performer",2024-03-07
PRF002179,EMP00843,4,NULL,"Needs Improvement",2025-07-29
PRF002180,EMP00369,5,"Faqid Prabhu","Needs Improvement",2026-03-27
PRF002181,EMP00549,2,"Theodore Sha","Excellent Performer",2024-01-18
PRF002182,EMP00599,3,"Falguni Halder","Needs Improvement",2025-10-06
PRF002183,EMP00373,1,"Vincent Loyal","Below Average",2026-06-24
PRF002184,EMP00689,3,"Upma Pant",Outstanding,2024-05-30
PRF002185,EMP00483,5,"Azaan Grewal","Needs Improvement",2023-12-19
PRF002186,EMP00170,3,"Charan Sen","Needs Improvement",2023-08-22
PRF002187,EMP00697,1,NULL,"Below Average",2026-01-17
PRF002188,EMP01087,1,NULL,"Below Average",2025-07-31
